SRC,MISSION_TIME,SS_TIME,ID,EVENT_INFO
SW_EM,2018-08-26 13:36:37.696,2018-08-26 13-36-18,EVENT,LOW_MEMORY 97.008MB
SW_EM,2018-08-26 13:36:37.978,2018-08-26 13-36-19,EVENT,LOW_MEMORY 97.308MB
SW_EM,2018-08-26 13:36:38.078,2018-08-26 13-36-20,EVENT,LOW_MEMORY 97.036MB
SW_EM,2018-08-26 13:36:38.181,2018-08-26 13-36-21,EVENT,LOW_MEMORY 97.272MB
SW_EM,2018-08-26 13:36:38.280,2018-08-26 13-36-22,EVENT,LOW_MEMORY 97.24MB
SW_EM,2018-08-26 13:36:38.380,2018-08-26 13-36-23,EVENT,LOW_MEMORY 97.24MB
SW_EM,2018-08-26 13:36:38.617,2018-08-26 13-36-24,EVENT,LOW_MEMORY 97.208MB
SW_EM,2018-08-26 13:36:38.729,2018-08-26 13-36-25,EVENT,LOW_MEMORY 96.68MB
SW_EM,2018-08-26 13:36:38.857,2018-08-26 13-36-26,EVENT,LOW_MEMORY 96.964MB
SW_EM,2018-08-26 13:36:39.061,2018-08-26 13-36-27,EVENT,LOW_MEMORY 97.132MB
SW_EM,2018-08-26 13:36:39.399,2018-08-26 13-36-28,EVENT,LOW_MEMORY 96.944MB
SW_EM,2018-08-26 13:36:39.669,2018-08-26 13-36-29,EVENT,LOW_MEMORY 97.032MB
SW_EM,2018-08-26 13:36:39.843,2018-08-26 13-36-30,EVENT,LOW_MEMORY 97.152MB
SW_EM,2018-08-26 13:36:40.046,2018-08-26 13-36-31,EVENT,LOW_MEMORY 97.064MB
SW_EM,2018-08-26 13:36:40.185,2018-08-26 13-36-32,EVENT,LOW_MEMORY 97.032MB
SW_EM,2018-08-26 13:36:40.363,2018-08-26 13-36-33,EVENT,LOW_MEMORY 97.212MB
SW_EM,2018-08-26 13:36:40.640,2018-08-26 13-36-34,EVENT,LOW_MEMORY 97.112MB
SW_EM,2018-08-26 13:36:40.747,2018-08-26 13-36-35,EVENT,LOW_MEMORY 97.144MB
SW_EM,2018-08-26 13:36:40.987,2018-08-26 13-36-36,EVENT,LOW_MEMORY 97.0MB
SW_EM,2018-08-26 13:36:41.086,2018-08-26 13-36-37,EVENT,LOW_MEMORY 97.088MB
SW_EM,2018-08-26 13:36:41.200,2018-08-26 13-36-38,EVENT,LOW_MEMORY 97.152MB
SW_EM,2018-08-26 13:36:41.471,2018-08-26 13-36-39,EVENT,LOW_MEMORY 97.324MB
SW_EM,2018-08-26 13:36:41.583,2018-08-26 13-36-40,EVENT,LOW_MEMORY 97.284MB
SW_EM,2018-08-26 13:36:42.391,2018-08-26 13-36-41,EVENT,LOW_MEMORY 97.292MB
SW_EM,2018-08-26 13:36:43.387,2018-08-26 13-36-42,EVENT,LOW_MEMORY 97.032MB
SW_EM,2018-08-26 13:36:44.399,2018-08-26 13-36-43,EVENT,LOW_MEMORY 96.976MB
SW_EM,2018-08-26 13:36:45.412,2018-08-26 13-36-44,EVENT,LOW_MEMORY 97.064MB
SW_EM,2018-08-26 13:36:46.316,2018-08-26 13-36-45,EVENT,LOW_MEMORY 97.128MB
SW_EM,2018-08-26 13:36:47.619,2018-08-26 13-36-46,EVENT,LOW_MEMORY 97.088MB
SW_EM,2018-08-26 13:36:48.398,2018-08-26 13-36-47,EVENT,LOW_MEMORY 97.224MB
SW_EM,2018-08-26 13:36:49.401,2018-08-26 13-36-48,EVENT,LOW_MEMORY 97.048MB
SW_EM,2018-08-26 13:36:50.414,2018-08-26 13-36-49,EVENT,LOW_MEMORY 97.04MB
SW_EM,2018-08-26 13:36:51.403,2018-08-26 13-36-50,EVENT,LOW_MEMORY 96.752MB
SW_EM,2018-08-26 13:36:52.411,2018-08-26 13-36-51,EVENT,LOW_MEMORY 96.84MB
SW_EM,2018-08-26 13:36:53.435,2018-08-26 13-36-52,EVENT,LOW_MEMORY 96.848MB
SW_EM,2018-08-26 13:36:54.435,2018-08-26 13-36-53,EVENT,LOW_MEMORY 96.792MB
SW_EM,2018-08-26 13:36:55.256,2018-08-26 13-36-54,EVENT,LOW_MEMORY 96.856MB
SW_EM,2018-08-26 13:36:56.338,2018-08-26 13-36-55,EVENT,LOW_MEMORY 97.06MB
SW_EM,2018-08-26 13:36:57.579,2018-08-26 13-36-56,EVENT,LOW_MEMORY 96.724MB
SW_EM,2018-08-26 13:36:58.365,2018-08-26 13-36-57,EVENT,LOW_MEMORY 96.724MB
SW_EM,2018-08-26 13:36:59.424,2018-08-26 13-36-58,EVENT,LOW_MEMORY 96.712MB
SW_EM,2018-08-26 13:37:00.331,2018-08-26 13-36-59,EVENT,LOW_MEMORY 96.76MB
SW_EM,2018-08-26 13:37:01.414,2018-08-26 13-37-00,EVENT,LOW_MEMORY 96.884MB
SW_EM,2018-08-26 13:37:02.417,2018-08-26 13-37-01,EVENT,LOW_MEMORY 96.66MB
SW_EM,2018-08-26 13:37:03.412,2018-08-26 13-37-02,EVENT,LOW_MEMORY 96.588MB
SW_EM,2018-08-26 13:37:04.326,2018-08-26 13-37-03,EVENT,LOW_MEMORY 96.66MB
SW_EM,2018-08-26 13:37:05.318,2018-08-26 13-37-04,EVENT,LOW_MEMORY 96.456MB
SW_EM,2018-08-26 13:37:06.362,2018-08-26 13-37-05,EVENT,LOW_MEMORY 96.488MB
SW_EM,2018-08-26 13:37:07.577,2018-08-26 13-37-06,EVENT,LOW_MEMORY 96.4MB
SW_EM,2018-08-26 13:37:08.309,2018-08-26 13-37-07,EVENT,LOW_MEMORY 96.48MB
SW_EM,2018-08-26 13:37:09.317,2018-08-26 13-37-08,EVENT,LOW_MEMORY 96.504MB
SW_EM,2018-08-26 13:37:10.409,2018-08-26 13-37-09,EVENT,LOW_MEMORY 96.448MB
SW_EM,2018-08-26 13:37:11.430,2018-08-26 13-37-10,EVENT,LOW_MEMORY 96.492MB
SW_EM,2018-08-26 13:37:12.387,2018-08-26 13-37-11,EVENT,LOW_MEMORY 96.552MB
SW_EM,2018-08-26 13:37:13.392,2018-08-26 13-37-12,EVENT,LOW_MEMORY 96.496MB
SW_EM,2018-08-26 13:37:14.405,2018-08-26 13-37-13,EVENT,LOW_MEMORY 96.38MB
SW_EM,2018-08-26 13:37:15.416,2018-08-26 13-37-14,EVENT,LOW_MEMORY 96.476MB
SW_EM,2018-08-26 13:37:16.368,2018-08-26 13-37-15,EVENT,LOW_MEMORY 96.412MB
SW_EM,2018-08-26 13:37:17.563,2018-08-26 13-37-16,EVENT,LOW_MEMORY 96.56MB
SW_EM,2018-08-26 13:37:18.383,2018-08-26 13-37-17,EVENT,LOW_MEMORY 96.528MB
SW_EM,2018-08-26 13:37:19.385,2018-08-26 13-37-18,EVENT,LOW_MEMORY 96.568MB
SW_EM,2018-08-26 13:37:20.408,2018-08-26 13-37-19,EVENT,LOW_MEMORY 96.568MB
SW_EM,2018-08-26 13:37:21.402,2018-08-26 13-37-20,EVENT,LOW_MEMORY 96.56MB
SW_EM,2018-08-26 13:37:22.400,2018-08-26 13-37-21,EVENT,LOW_MEMORY 96.576MB
SW_EM,2018-08-26 13:37:23.425,2018-08-26 13-37-22,EVENT,LOW_MEMORY 96.42MB
SW_EM,2018-08-26 13:37:24.419,2018-08-26 13-37-23,EVENT,LOW_MEMORY 96.444MB
SW_EM,2018-08-26 13:37:25.404,2018-08-26 13-37-24,EVENT,LOW_MEMORY 96.412MB
SW_EM,2018-08-26 13:37:26.371,2018-08-26 13-37-25,EVENT,LOW_MEMORY 96.352MB
SW_EM,2018-08-26 13:37:27.599,2018-08-26 13-37-26,EVENT,LOW_MEMORY 96.336MB
SW_EM,2018-08-26 13:37:28.424,2018-08-26 13-37-27,EVENT,LOW_MEMORY 96.46MB
SW_EM,2018-08-26 13:37:29.403,2018-08-26 13-37-28,EVENT,LOW_MEMORY 96.332MB
SW_EM,2018-08-26 13:37:30.382,2018-08-26 13-37-29,EVENT,LOW_MEMORY 96.428MB
SW_EM,2018-08-26 13:37:31.380,2018-08-26 13-37-30,EVENT,LOW_MEMORY 96.372MB
SW_EM,2018-08-26 13:37:32.428,2018-08-26 13-37-31,EVENT,LOW_MEMORY 96.304MB
SW_EM,2018-08-26 13:37:33.434,2018-08-26 13-37-32,EVENT,LOW_MEMORY 96.184MB
SW_EM,2018-08-26 13:37:34.393,2018-08-26 13-37-33,EVENT,LOW_MEMORY 96.296MB
SW_EM,2018-08-26 13:37:35.376,2018-08-26 13-37-34,EVENT,LOW_MEMORY 96.288MB
SW_EM,2018-08-26 13:37:36.383,2018-08-26 13-37-35,EVENT,LOW_MEMORY 96.044MB
SW_EM,2018-08-26 13:37:37.565,2018-08-26 13-37-36,EVENT,LOW_MEMORY 96.336MB
SW_EM,2018-08-26 13:37:38.410,2018-08-26 13-37-37,EVENT,LOW_MEMORY 96.184MB
SW_EM,2018-08-26 13:37:39.383,2018-08-26 13-37-38,EVENT,LOW_MEMORY 96.232MB
SW_EM,2018-08-26 13:37:40.421,2018-08-26 13-37-39,EVENT,LOW_MEMORY 96.312MB
SW_EM,2018-08-26 13:37:41.389,2018-08-26 13-37-40,EVENT,LOW_MEMORY 96.24MB
SW_EM,2018-08-26 13:37:42.394,2018-08-26 13-37-41,EVENT,LOW_MEMORY 96.232MB
SW_EM,2018-08-26 13:37:43.390,2018-08-26 13-37-42,EVENT,LOW_MEMORY 96.288MB
SW_EM,2018-08-26 13:37:44.387,2018-08-26 13-37-43,EVENT,LOW_MEMORY 96.28MB
SW_EM,2018-08-26 13:37:45.382,2018-08-26 13-37-44,EVENT,LOW_MEMORY 96.28MB
SW_EM,2018-08-26 13:37:46.408,2018-08-26 13-37-45,EVENT,LOW_MEMORY 96.292MB
SW_EM,2018-08-26 13:37:47.622,2018-08-26 13-37-46,EVENT,LOW_MEMORY 96.176MB
SW_EM,2018-08-26 13:37:48.411,2018-08-26 13-37-47,EVENT,LOW_MEMORY 96.376MB
SW_EM,2018-08-26 13:37:49.394,2018-08-26 13-37-48,EVENT,LOW_MEMORY 96.312MB
SW_EM,2018-08-26 13:37:50.399,2018-08-26 13-37-49,EVENT,LOW_MEMORY 96.4MB
SW_EM,2018-08-26 13:37:51.371,2018-08-26 13-37-50,EVENT,LOW_MEMORY 96.32MB
SW_EM,2018-08-26 13:37:52.413,2018-08-26 13-37-51,EVENT,LOW_MEMORY 96.32MB
SW_EM,2018-08-26 13:37:53.393,2018-08-26 13-37-52,EVENT,LOW_MEMORY 96.172MB
SW_EM,2018-08-26 13:37:54.394,2018-08-26 13-37-53,EVENT,LOW_MEMORY 96.008MB
SW_EM,2018-08-26 13:37:55.410,2018-08-26 13-37-54,EVENT,LOW_MEMORY 96.088MB
SW_EM,2018-08-26 13:37:56.381,2018-08-26 13-37-55,EVENT,LOW_MEMORY 96.224MB
SW_EM,2018-08-26 13:37:56.469,2018-08-26 13-37-56,EVENT,LOW_MEMORY 96.296MB
SW_EM,2018-08-26 13:37:58.423,2018-08-26 13-37-57,EVENT,LOW_MEMORY 96.328MB
SW_EM,2018-08-26 13:37:59.400,2018-08-26 13-37-58,EVENT,LOW_MEMORY 96.1MB
SW_EM,2018-08-26 13:38:00.420,2018-08-26 13-37-59,EVENT,LOW_MEMORY 96.072MB
SW_EM,2018-08-26 13:38:01.421,2018-08-26 13-38-00,EVENT,LOW_MEMORY 95.96MB
SW_EM,2018-08-26 13:38:02.391,2018-08-26 13-38-01,EVENT,LOW_MEMORY 95.796MB
SW_EM,2018-08-26 13:38:03.409,2018-08-26 13-38-02,EVENT,LOW_MEMORY 96.0MB
SW_EM,2018-08-26 13:38:04.409,2018-08-26 13-38-03,EVENT,LOW_MEMORY 96.124MB
SW_EM,2018-08-26 13:38:05.431,2018-08-26 13-38-04,EVENT,LOW_MEMORY 95.896MB
SW_EM,2018-08-26 13:38:06.390,2018-08-26 13-38-05,EVENT,LOW_MEMORY 96.0MB
SW_EM,2018-08-26 13:38:06.505,2018-08-26 13-38-06,EVENT,LOW_MEMORY 95.976MB
SW_EM,2018-08-26 13:38:08.404,2018-08-26 13-38-07,EVENT,LOW_MEMORY 95.92MB
SW_EM,2018-08-26 13:38:09.407,2018-08-26 13-38-08,EVENT,LOW_MEMORY 95.984MB
SW_EM,2018-08-26 13:38:10.408,2018-08-26 13-38-09,EVENT,LOW_MEMORY 96.024MB
SW_EM,2018-08-26 13:38:11.406,2018-08-26 13-38-10,EVENT,LOW_MEMORY 96.008MB
SW_EM,2018-08-26 13:38:12.448,2018-08-26 13-38-11,EVENT,LOW_MEMORY 96.036MB
SW_EM,2018-08-26 13:38:13.449,2018-08-26 13-38-12,EVENT,LOW_MEMORY 95.988MB
SW_EM,2018-08-26 13:38:14.404,2018-08-26 13-38-13,EVENT,LOW_MEMORY 96.104MB
SW_EM,2018-08-26 13:38:15.429,2018-08-26 13-38-14,EVENT,LOW_MEMORY 95.912MB
SW_EM,2018-08-26 13:38:15.984,2018-08-26 13-38-15,EVENT,LOW_MEMORY 95.996MB
SW_EM,2018-08-26 13:38:26.286,2018-08-26 13-38-16,EVENT,LOW_MEMORY 96.108MB
SW_EM,2018-08-26 13:38:27.577,2018-08-26 13-38-17,EVENT,LOW_MEMORY 95.872MB
SW_EM,2018-08-26 13:38:27.725,2018-08-26 13-38-18,EVENT,LOW_MEMORY 95.84MB
SW_EM,2018-08-26 13:38:27.928,2018-08-26 13-38-19,EVENT,LOW_MEMORY 95.98MB
SW_EM,2018-08-26 13:38:28.030,2018-08-26 13-38-20,EVENT,LOW_MEMORY 96.132MB
SW_EM,2018-08-26 13:38:28.171,2018-08-26 13-38-21,EVENT,LOW_MEMORY 95.98MB
SW_EM,2018-08-26 13:38:28.270,2018-08-26 13-38-22,EVENT,LOW_MEMORY 96.148MB
SW_EM,2018-08-26 13:38:28.385,2018-08-26 13-38-23,EVENT,LOW_MEMORY 96.06MB
SW_EM,2018-08-26 13:38:28.591,2018-08-26 13-38-24,EVENT,LOW_MEMORY 95.98MB
SW_EM,2018-08-26 13:38:28.697,2018-08-26 13-38-25,EVENT,LOW_MEMORY 96.076MB
SW_EM,2018-08-26 13:38:28.880,2018-08-26 13-38-26,EVENT,LOW_MEMORY 96.004MB
SW_EM,2018-08-26 13:38:29.075,2018-08-26 13-38-27,EVENT,LOW_MEMORY 96.144MB
SW_EM,2018-08-26 13:38:29.450,2018-08-26 13-38-28,EVENT,LOW_MEMORY 96.24MB
SW_EM,2018-08-26 13:38:30.366,2018-08-26 13-38-29,EVENT,LOW_MEMORY 96.184MB
SW_EM,2018-08-26 13:38:31.313,2018-08-26 13-38-30,EVENT,LOW_MEMORY 96.272MB
SW_EM,2018-08-26 13:38:32.414,2018-08-26 13-38-31,EVENT,LOW_MEMORY 96.264MB
SW_EM,2018-08-26 13:38:33.443,2018-08-26 13-38-32,EVENT,LOW_MEMORY 96.204MB
SW_EM,2018-08-26 13:38:34.365,2018-08-26 13-38-33,EVENT,LOW_MEMORY 96.06MB
SW_EM,2018-08-26 13:38:35.422,2018-08-26 13-38-34,EVENT,LOW_MEMORY 96.052MB
SW_EM,2018-08-26 13:38:36.317,2018-08-26 13-38-35,EVENT,LOW_MEMORY 96.18MB
SW_EM,2018-08-26 13:38:37.581,2018-08-26 13-38-36,EVENT,LOW_MEMORY 96.188MB
SW_EM,2018-08-26 13:38:38.413,2018-08-26 13-38-37,EVENT,LOW_MEMORY 96.188MB
SW_EM,2018-08-26 13:38:39.454,2018-08-26 13-38-38,EVENT,LOW_MEMORY 96.156MB
SW_EM,2018-08-26 13:38:40.432,2018-08-26 13-38-39,EVENT,LOW_MEMORY 96.072MB
SW_EM,2018-08-26 13:38:41.419,2018-08-26 13-38-40,EVENT,LOW_MEMORY 96.172MB
SW_EM,2018-08-26 13:38:42.428,2018-08-26 13-38-41,EVENT,LOW_MEMORY 96.124MB
SW_EM,2018-08-26 13:38:43.458,2018-08-26 13-38-42,EVENT,LOW_MEMORY 96.196MB
SW_EM,2018-08-26 13:38:44.386,2018-08-26 13-38-43,EVENT,LOW_MEMORY 96.26MB
SW_EM,2018-08-26 13:38:45.445,2018-08-26 13-38-44,EVENT,LOW_MEMORY 96.0MB
SW_EM,2018-08-26 13:38:46.357,2018-08-26 13-38-45,EVENT,LOW_MEMORY 96.172MB
SW_EM,2018-08-26 13:38:47.576,2018-08-26 13-38-46,EVENT,LOW_MEMORY 96.108MB
SW_EM,2018-08-26 13:38:48.390,2018-08-26 13-38-47,EVENT,LOW_MEMORY 96.056MB
SW_EM,2018-08-26 13:38:49.427,2018-08-26 13-38-48,EVENT,LOW_MEMORY 96.0MB
SW_EM,2018-08-26 13:38:50.436,2018-08-26 13-38-49,EVENT,LOW_MEMORY 95.804MB
SW_EM,2018-08-26 13:38:51.437,2018-08-26 13-38-50,EVENT,LOW_MEMORY 95.956MB
SW_EM,2018-08-26 13:38:52.393,2018-08-26 13-38-51,EVENT,LOW_MEMORY 95.916MB
SW_EM,2018-08-26 13:38:53.410,2018-08-26 13-38-52,EVENT,LOW_MEMORY 95.956MB
SW_EM,2018-08-26 13:38:54.445,2018-08-26 13-38-53,EVENT,LOW_MEMORY 95.848MB
SW_EM,2018-08-26 13:38:55.425,2018-08-26 13-38-54,EVENT,LOW_MEMORY 95.716MB
SW_EM,2018-08-26 13:38:56.381,2018-08-26 13-38-55,EVENT,LOW_MEMORY 95.832MB
SW_EM,2018-08-26 13:38:57.583,2018-08-26 13-38-56,EVENT,LOW_MEMORY 96.012MB
SW_EM,2018-08-26 13:38:58.376,2018-08-26 13-38-57,EVENT,LOW_MEMORY 95.916MB
SW_EM,2018-08-26 13:38:59.424,2018-08-26 13-38-58,EVENT,LOW_MEMORY 95.972MB
SW_EM,2018-08-26 13:39:00.432,2018-08-26 13-38-59,EVENT,LOW_MEMORY 95.816MB
SW_EM,2018-08-26 13:39:01.372,2018-08-26 13-39-00,EVENT,LOW_MEMORY 95.676MB
SW_EM,2018-08-26 13:39:02.426,2018-08-26 13-39-01,EVENT,LOW_MEMORY 95.728MB
SW_EM,2018-08-26 13:39:03.420,2018-08-26 13-39-02,EVENT,LOW_MEMORY 95.768MB
SW_EM,2018-08-26 13:39:04.426,2018-08-26 13-39-03,EVENT,LOW_MEMORY 95.728MB
SW_EM,2018-08-26 13:39:05.414,2018-08-26 13-39-04,EVENT,LOW_MEMORY 95.896MB
SW_EM,2018-08-26 13:39:06.414,2018-08-26 13-39-05,EVENT,LOW_MEMORY 95.808MB
SW_EM,2018-08-26 13:39:07.580,2018-08-26 13-39-06,EVENT,LOW_MEMORY 95.88MB
SW_EM,2018-08-26 13:39:08.414,2018-08-26 13-39-07,EVENT,LOW_MEMORY 95.88MB
SW_EM,2018-08-26 13:39:09.410,2018-08-26 13-39-08,EVENT,LOW_MEMORY 95.864MB
SW_EM,2018-08-26 13:39:10.373,2018-08-26 13-39-09,EVENT,LOW_MEMORY 95.9MB
SW_EM,2018-08-26 13:39:11.399,2018-08-26 13-39-10,EVENT,LOW_MEMORY 95.9MB
SW_EM,2018-08-26 13:39:12.406,2018-08-26 13-39-11,EVENT,LOW_MEMORY 95.832MB
SW_EM,2018-08-26 13:39:13.349,2018-08-26 13-39-12,EVENT,LOW_MEMORY 95.792MB
SW_EM,2018-08-26 13:39:14.372,2018-08-26 13-39-13,EVENT,LOW_MEMORY 95.848MB
SW_EM,2018-08-26 13:39:15.414,2018-08-26 13-39-14,EVENT,LOW_MEMORY 95.848MB
SW_EM,2018-08-26 13:39:16.411,2018-08-26 13-39-15,EVENT,LOW_MEMORY 95.996MB
SW_EM,2018-08-26 13:39:16.473,2018-08-26 13-39-16,EVENT,LOW_MEMORY 95.86MB
SW_EM,2018-08-26 13:39:18.367,2018-08-26 13-39-17,EVENT,LOW_MEMORY 95.836MB
SW_EM,2018-08-26 13:39:19.299,2018-08-26 13-39-18,EVENT,LOW_MEMORY 96.048MB
SW_EM,2018-08-26 13:39:20.445,2018-08-26 13-39-19,EVENT,LOW_MEMORY 95.96MB
SW_EM,2018-08-26 13:39:21.428,2018-08-26 13-39-20,EVENT,LOW_MEMORY 95.924MB
SW_EM,2018-08-26 13:39:22.418,2018-08-26 13-39-21,EVENT,LOW_MEMORY 95.884MB
SW_EM,2018-08-26 13:39:23.361,2018-08-26 13-39-22,EVENT,LOW_MEMORY 95.924MB
SW_EM,2018-08-26 13:39:24.394,2018-08-26 13-39-23,EVENT,LOW_MEMORY 95.868MB
SW_EM,2018-08-26 13:39:25.442,2018-08-26 13-39-24,EVENT,LOW_MEMORY 95.964MB
SW_EM,2018-08-26 13:39:26.411,2018-08-26 13-39-25,EVENT,LOW_MEMORY 95.864MB
SW_EM,2018-08-26 13:39:26.490,2018-08-26 13-39-26,EVENT,LOW_MEMORY 95.796MB
SW_EM,2018-08-26 13:39:28.392,2018-08-26 13-39-27,EVENT,LOW_MEMORY 95.708MB
SW_EM,2018-08-26 13:39:29.418,2018-08-26 13-39-28,EVENT,LOW_MEMORY 95.676MB
SW_EM,2018-08-26 13:39:30.435,2018-08-26 13-39-29,EVENT,LOW_MEMORY 95.624MB
SW_EM,2018-08-26 13:39:31.365,2018-08-26 13-39-30,EVENT,LOW_MEMORY 95.6MB
SW_EM,2018-08-26 13:39:32.367,2018-08-26 13-39-31,EVENT,LOW_MEMORY 95.284MB
SW_EM,2018-08-26 13:39:33.399,2018-08-26 13-39-32,EVENT,LOW_MEMORY 95.428MB
SW_EM,2018-08-26 13:39:34.405,2018-08-26 13-39-33,EVENT,LOW_MEMORY 95.524MB
SW_EM,2018-08-26 13:39:35.429,2018-08-26 13-39-34,EVENT,LOW_MEMORY 95.516MB
SW_EM,2018-08-26 13:39:36.386,2018-08-26 13-39-35,EVENT,LOW_MEMORY 95.404MB
SW_EM,2018-08-26 13:39:36.524,2018-08-26 13-39-36,EVENT,LOW_MEMORY 95.544MB
SW_EM,2018-08-26 13:39:38.393,2018-08-26 13-39-37,EVENT,LOW_MEMORY 95.56MB
SW_EM,2018-08-26 13:39:39.392,2018-08-26 13-39-38,EVENT,LOW_MEMORY 95.544MB
SW_EM,2018-08-26 13:39:40.458,2018-08-26 13-39-39,EVENT,LOW_MEMORY 95.372MB
SW_EM,2018-08-26 13:39:41.432,2018-08-26 13-39-40,EVENT,LOW_MEMORY 95.516MB
SW_EM,2018-08-26 13:39:42.428,2018-08-26 13-39-41,EVENT,LOW_MEMORY 95.496MB
SW_EM,2018-08-26 13:39:43.424,2018-08-26 13-39-42,EVENT,LOW_MEMORY 95.528MB
SW_EM,2018-08-26 13:39:44.423,2018-08-26 13-39-43,EVENT,LOW_MEMORY 95.6MB
SW_EM,2018-08-26 13:39:45.452,2018-08-26 13-39-44,EVENT,LOW_MEMORY 95.544MB
SW_EM,2018-08-26 13:39:46.404,2018-08-26 13-39-45,EVENT,LOW_MEMORY 95.64MB
SW_EM,2018-08-26 13:39:46.554,2018-08-26 13-39-46,EVENT,LOW_MEMORY 95.3MB
SW_EM,2018-08-26 13:39:48.406,2018-08-26 13-39-47,EVENT,LOW_MEMORY 95.444MB
SW_EM,2018-08-26 13:39:49.403,2018-08-26 13-39-48,EVENT,LOW_MEMORY 95.464MB
SW_EM,2018-08-26 13:39:50.467,2018-08-26 13-39-49,EVENT,LOW_MEMORY 95.536MB
SW_EM,2018-08-26 13:39:51.422,2018-08-26 13-39-50,EVENT,LOW_MEMORY 95.608MB
SW_EM,2018-08-26 13:39:52.422,2018-08-26 13-39-51,EVENT,LOW_MEMORY 95.552MB
SW_EM,2018-08-26 13:39:53.419,2018-08-26 13-39-52,EVENT,LOW_MEMORY 95.616MB
SW_EM,2018-08-26 13:39:54.420,2018-08-26 13-39-53,EVENT,LOW_MEMORY 95.492MB
SW_EM,2018-08-26 13:39:55.419,2018-08-26 13-39-54,EVENT,LOW_MEMORY 95.396MB
SW_EM,2018-08-26 13:39:56.398,2018-08-26 13-39-55,EVENT,LOW_MEMORY 95.476MB
SW_EM,2018-08-26 13:39:56.591,2018-08-26 13-39-56,EVENT,LOW_MEMORY 95.532MB
SW_EM,2018-08-26 13:39:58.402,2018-08-26 13-39-57,EVENT,LOW_MEMORY 95.484MB
SW_EM,2018-08-26 13:39:59.381,2018-08-26 13-39-58,EVENT,LOW_MEMORY 95.352MB
SW_EM,2018-08-26 13:40:00.405,2018-08-26 13-39-59,EVENT,LOW_MEMORY 95.368MB
SW_EM,2018-08-26 13:40:01.390,2018-08-26 13-40-00,EVENT,LOW_MEMORY 95.304MB
SW_EM,2018-08-26 13:40:02.397,2018-08-26 13-40-01,EVENT,LOW_MEMORY 95.26MB
SW_EM,2018-08-26 13:40:03.402,2018-08-26 13-40-02,EVENT,LOW_MEMORY 95.42MB
SW_EM,2018-08-26 13:40:04.387,2018-08-26 13-40-03,EVENT,LOW_MEMORY 95.092MB
SW_EM,2018-08-26 13:40:05.403,2018-08-26 13-40-04,EVENT,LOW_MEMORY 95.148MB
SW_EM,2018-08-26 13:40:06.386,2018-08-26 13-40-05,EVENT,LOW_MEMORY 95.192MB
SW_EM,2018-08-26 13:40:06.624,2018-08-26 13-40-06,EVENT,LOW_MEMORY 95.068MB
SW_EM,2018-08-26 13:40:08.285,2018-08-26 13-40-07,EVENT,LOW_MEMORY 95.068MB
SW_EM,2018-08-26 13:40:09.396,2018-08-26 13-40-08,EVENT,LOW_MEMORY 95.1MB
SW_EM,2018-08-26 13:40:10.375,2018-08-26 13-40-09,EVENT,LOW_MEMORY 95.02MB
SW_EM,2018-08-26 13:40:11.378,2018-08-26 13-40-10,EVENT,LOW_MEMORY 95.04MB
SW_EM,2018-08-26 13:40:12.352,2018-08-26 13-40-11,EVENT,LOW_MEMORY 94.984MB
SW_EM,2018-08-26 13:40:13.374,2018-08-26 13-40-12,EVENT,LOW_MEMORY 95.072MB
SW_EM,2018-08-26 13:40:14.374,2018-08-26 13-40-13,EVENT,LOW_MEMORY 95.064MB
SW_EM,2018-08-26 13:40:15.393,2018-08-26 13-40-14,EVENT,LOW_MEMORY 95.04MB
SW_EM,2018-08-26 13:40:15.996,2018-08-26 13-40-15,EVENT,LOW_MEMORY 94.72MB
SW_EM,2018-08-26 13:40:36.336,2018-08-26 13-40-16,EVENT,LOW_MEMORY 94.404MB
SW_EM,2018-08-26 13:40:37.601,2018-08-26 13-40-17,EVENT,LOW_MEMORY 94.3MB
SW_EM,2018-08-26 13:40:37.762,2018-08-26 13-40-18,EVENT,LOW_MEMORY 94.384MB
SW_EM,2018-08-26 13:40:37.864,2018-08-26 13-40-19,EVENT,LOW_MEMORY 94.46MB
SW_EM,2018-08-26 13:40:38.064,2018-08-26 13-40-20,EVENT,LOW_MEMORY 94.676MB
SW_EM,2018-08-26 13:40:38.168,2018-08-26 13-40-21,EVENT,LOW_MEMORY 94.676MB
SW_EM,2018-08-26 13:40:38.270,2018-08-26 13-40-22,EVENT,LOW_MEMORY 94.568MB
SW_EM,2018-08-26 13:40:38.411,2018-08-26 13-40-23,EVENT,LOW_MEMORY 94.6MB
SW_EM,2018-08-26 13:40:38.513,2018-08-26 13-40-24,EVENT,LOW_MEMORY 94.56MB
SW_EM,2018-08-26 13:40:38.765,2018-08-26 13-40-25,EVENT,LOW_MEMORY 94.588MB
SW_EM,2018-08-26 13:40:38.902,2018-08-26 13-40-26,EVENT,LOW_MEMORY 94.46MB
SW_EM,2018-08-26 13:40:39.091,2018-08-26 13-40-27,EVENT,LOW_MEMORY 94.636MB
SW_EM,2018-08-26 13:40:39.435,2018-08-26 13-40-28,EVENT,LOW_MEMORY 94.544MB
SW_EM,2018-08-26 13:40:39.570,2018-08-26 13-40-29,EVENT,LOW_MEMORY 94.512MB
SW_EM,2018-08-26 13:40:39.947,2018-08-26 13-40-30,EVENT,LOW_MEMORY 94.496MB
